한국;Korea;;I
오스트리아;Österreich;;I
중국;China;;I
프랑스;Frankreich;;I
이탈리아;Italien;;I
스페인;Spanien;;I
캐나다;Kanada;;I
독일;Deutschland;;I
스위스;Schweiz;;I
일본;Japan;;I
영국;England;;I
미국;USA;;I
터키;Türkei;;I
호주;Australien;;I
베트남;Vietnam;;II
러시아;Russland;;I
체코;Tschechien;;II
브라질;Brasilien;;II
리히텐슈타인;Liechtenstein;;II
스웨덴;Schweden;;II
네덜란드;Niederlande;;II
포르투갈;Portugal;;II
투르키예 (터키);Türkei;;II
