하나;1 (vor Zählwort: 한);;I
둘;2 (vor Zählwort: 두);;I
셋;3 (vor Zählwort: 세);;I
넷;4 (vor Zählwort: 네);;I
다섯;5;;I
여섯;6;;I
일곱;7;;I
여덟;8;;I
아홉;9;;I
열;10;;I
열하나;11;;I
열둘;12;;I
스물;20 (vor Zählwort: 스무);;I
서른;30;;I
마흔;40;;I
쉰;50;;I
예순;60;;I
일흔;70;;I
여든;80;;I
아흔;90;;I
